# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-05-06 13:03:14 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01549700 Pine Creek bl L Pine Creek near Waterville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01549700
#            TS   parameter     statistic     Description
#        119044       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119044_00060_00003	119044_00060_00003_cd
USGS	01549700	1984-06-22	1330	A
USGS	01549700	1984-06-23	1110	A
USGS	01549700	1984-06-24	1080	A
USGS	01549700	1984-06-25	1750	A
USGS	01549700	1984-06-26	1410	A
USGS	01549700	1984-06-27	1240	A
USGS	01549700	1984-06-28	1250	A
USGS	01549700	1984-06-29	1170	A
USGS	01549700	1984-06-30	974	A
USGS	01549700	1984-07-01	1140	A
USGS	01549700	1984-07-02	1350	A
USGS	01549700	1984-07-03	1130	A
USGS	01549700	1984-07-04	1010	A
USGS	01549700	1984-07-05	1350	A
USGS	01549700	1984-07-06	2880	A
USGS	01549700	1984-07-07	6310	A
USGS	01549700	1984-07-08	4770	A
USGS	01549700	1984-07-09	3480	A
USGS	01549700	1984-07-10	2640	A
USGS	01549700	1984-07-11	2150	A
USGS	01549700	1984-07-12	1990	A
USGS	01549700	1984-07-13	1520	A
USGS	01549700	1984-07-14	1230	A
USGS	01549700	1984-07-15	1030	A
USGS	01549700	1984-07-16	893	A
USGS	01549700	1984-07-17	780	A
USGS	01549700	1984-07-18	702	A
USGS	01549700	1984-07-19	646	A
USGS	01549700	1984-07-20	580	A
USGS	01549700	1984-07-21	520	A
USGS	01549700	1984-07-22	477	A
USGS	01549700	1984-07-23	435	A
USGS	01549700	1984-07-24	407	A
USGS	01549700	1984-07-25	374	A
USGS	01549700	1984-07-26	341	A
USGS	01549700	1984-07-27	655	A
USGS	01549700	1984-07-28	1480	A
USGS	01549700	1984-07-29	724	A
USGS	01549700	1984-07-30	529	A
USGS	01549700	1984-07-31	444	A
USGS	01549700	1984-08-01	396	A
USGS	01549700	1984-08-02	369	A
USGS	01549700	1984-08-03	406	A
USGS	01549700	1984-08-04	561	A
USGS	01549700	1984-08-05	650	A
USGS	01549700	1984-08-06	646	A
USGS	01549700	1984-08-07	565	A
USGS	01549700	1984-08-08	511	A
USGS	01549700	1984-08-09	451	A
USGS	01549700	1984-08-10	455	A
USGS	01549700	1984-08-11	416	A
USGS	01549700	1984-08-12	1070	A
USGS	01549700	1984-08-13	5960	A
USGS	01549700	1984-08-14	8960	A
USGS	01549700	1984-08-15	7570	A
USGS	01549700	1984-08-16	4660	A
USGS	01549700	1984-08-17	3280	A
USGS	01549700	1984-08-18	2360	A
USGS	01549700	1984-08-19	1840	A
USGS	01549700	1984-08-20	1890	A
USGS	01549700	1984-08-21	1380	A
USGS	01549700	1984-08-22	1070	A
USGS	01549700	1984-08-23	1090	A
USGS	01549700	1984-08-24	1170	A
USGS	01549700	1984-08-25	823	A
USGS	01549700	1984-08-26	677	A
USGS	01549700	1984-08-27	583	A
USGS	01549700	1984-08-28	524	A
USGS	01549700	1984-08-29	496	A
USGS	01549700	1984-08-30	448	A
USGS	01549700	1984-08-31	426	A
USGS	01549700	1984-09-01	404	A
USGS	01549700	1984-09-02	362	A
USGS	01549700	1984-09-03	347	A
USGS	01549700	1984-09-04	391	A
USGS	01549700	1984-09-05	431	A
USGS	01549700	1984-09-06	349	A
USGS	01549700	1984-09-07	297	A
USGS	01549700	1984-09-08	275	A
USGS	01549700	1984-09-09	257	A
USGS	01549700	1984-09-10	244	A
USGS	01549700	1984-09-11	238	A
USGS	01549700	1984-09-12	231	A
USGS	01549700	1984-09-13	228	A
USGS	01549700	1984-09-14	224	A
USGS	01549700	1984-09-15	214	A
USGS	01549700	1984-09-16	212	A
USGS	01549700	1984-09-17	215	A
USGS	01549700	1984-09-18	203	A
USGS	01549700	1984-09-19	186	A
USGS	01549700	1984-09-20	181	A
USGS	01549700	1984-09-21	173	A
USGS	01549700	1984-09-22	163	A
USGS	01549700	1984-09-23	159	A
USGS	01549700	1984-09-24	154	A
USGS	01549700	1984-09-25	150	A
USGS	01549700	1984-09-26	150	A
USGS	01549700	1984-09-27	145	A
USGS	01549700	1984-09-28	138	A
USGS	01549700	1984-09-29	138	A
USGS	01549700	1984-09-30	138	A
USGS	01549700	1984-10-01	148	A
USGS	01549700	1984-10-02	166	A
USGS	01549700	1984-10-03	181	A
USGS	01549700	1984-10-04	176	A
USGS	01549700	1984-10-05	154	A
USGS	01549700	1984-10-06	149	A
USGS	01549700	1984-10-07	123	A
USGS	01549700	1984-10-08	123	A
USGS	01549700	1984-10-09	123	A
USGS	01549700	1984-10-10	131	A
USGS	01549700	1984-10-11	134	A
USGS	01549700	1984-10-12	132	A
USGS	01549700	1984-10-13	123	A
USGS	01549700	1984-10-14	119	A
USGS	01549700	1984-10-15	119	A
USGS	01549700	1984-10-16	117	A
USGS	01549700	1984-10-17	115	A
USGS	01549700	1984-10-18	116	A
USGS	01549700	1984-10-19	121	A
USGS	01549700	1984-10-20	150	A
USGS	01549700	1984-10-21	157	A
USGS	01549700	1984-10-22	174	A
USGS	01549700	1984-10-23	218	A
USGS	01549700	1984-10-24	264	A
USGS	01549700	1984-10-25	224	A
USGS	01549700	1984-10-26	196	A
USGS	01549700	1984-10-27	219	A
USGS	01549700	1984-10-28	267	A
USGS	01549700	1984-10-29	296	A
USGS	01549700	1984-10-30	369	A
USGS	01549700	1984-10-31	462	A
USGS	01549700	1984-11-01	428	A
USGS	01549700	1984-11-02	488	A
USGS	01549700	1984-11-03	459	A
USGS	01549700	1984-11-04	455	A
USGS	01549700	1984-11-05	590	A
USGS	01549700	1984-11-06	748	A
USGS	01549700	1984-11-07	354	A
USGS	01549700	1984-11-08	302	A
USGS	01549700	1984-11-09	273	A
USGS	01549700	1984-11-10	296	A
USGS	01549700	1984-11-11	460	A
USGS	01549700	1984-11-12	533	A
USGS	01549700	1984-11-13	470	A
USGS	01549700	1984-11-14	422	A
USGS	01549700	1984-11-15	410	A
USGS	01549700	1984-11-16	393	A
USGS	01549700	1984-11-17	381	A
USGS	01549700	1984-11-18	365	A
USGS	01549700	1984-11-19	326	A
USGS	01549700	1984-11-20	281	A
USGS	01549700	1984-11-21	252	A
USGS	01549700	1984-11-22	215	A
USGS	01549700	1984-11-23	194	A
USGS	01549700	1984-11-24	224	A
USGS	01549700	1984-11-25	229	A
USGS	01549700	1984-11-26	213	A
USGS	01549700	1984-11-27	205	A
USGS	01549700	1984-11-28	236	A
USGS	01549700	1984-11-29	3430	A
USGS	01549700	1984-11-30	3330	A
USGS	01549700	1984-12-01	2740	A
USGS	01549700	1984-12-02	2720	A
USGS	01549700	1984-12-03	2400	A
USGS	01549700	1984-12-04	2860	A
USGS	01549700	1984-12-05	2430	A
USGS	01549700	1984-12-06	2230	A
USGS	01549700	1984-12-07	1930	A
USGS	01549700	1984-12-08	1550	A
USGS	01549700	1984-12-09	1350	A
USGS	01549700	1984-12-10	1230	A
USGS	01549700	1984-12-11	1550	A
USGS	01549700	1984-12-12	1910	A
USGS	01549700	1984-12-13	2150	A
USGS	01549700	1984-12-14	2760	A
USGS	01549700	1984-12-15	3270	A
USGS	01549700	1984-12-16	3350	A
USGS	01549700	1984-12-17	3170	A
USGS	01549700	1984-12-18	2820	A
USGS	01549700	1984-12-19	2450	A
USGS	01549700	1984-12-20	2700	A
USGS	01549700	1984-12-21	2310	A
USGS	01549700	1984-12-22	2750	A
USGS	01549700	1984-12-23	3510	A
USGS	01549700	1984-12-24	3090	A
USGS	01549700	1984-12-25	2760	A
USGS	01549700	1984-12-26	2190	A
USGS	01549700	1984-12-27	1960	A
USGS	01549700	1984-12-28	1760	A
USGS	01549700	1984-12-29	3850	A
USGS	01549700	1984-12-30	5910	A
USGS	01549700	1984-12-31	5350	A
USGS	01549700	1985-01-01	4600	A
USGS	01549700	1985-01-02	4130	A
USGS	01549700	1985-01-03	3220	A
USGS	01549700	1985-01-04	2760	A
USGS	01549700	1985-01-05	2460	A
USGS	01549700	1985-01-06	2070	A
USGS	01549700	1985-01-07	1790	A
USGS	01549700	1985-01-08	1610	A
USGS	01549700	1985-01-09	1500	A
USGS	01549700	1985-01-10	1400	A
USGS	01549700	1985-01-11	1300	A
USGS	01549700	1985-01-12	1200	A
USGS	01549700	1985-01-13	1100	A
USGS	01549700	1985-01-14	1000	A
USGS	01549700	1985-01-15	1100	A
USGS	01549700	1985-01-16	1000	A
USGS	01549700	1985-01-17	920	A
USGS	01549700	1985-01-18	840	A
USGS	01549700	1985-01-19	800	A
USGS	01549700	1985-01-20	680	A
USGS	01549700	1985-01-21	600	A
USGS	01549700	1985-01-22	580	A
USGS	01549700	1985-01-23	620	A
USGS	01549700	1985-01-24	640	A
USGS	01549700	1985-01-25	640	A
USGS	01549700	1985-01-26	640	A
USGS	01549700	1985-01-27	620	A
USGS	01549700	1985-01-28	600	A
USGS	01549700	1985-01-29	580	A
USGS	01549700	1985-01-30	560	A
USGS	01549700	1985-01-31	520	A
USGS	01549700	1985-02-01	490	A
USGS	01549700	1985-02-02	460	A
USGS	01549700	1985-02-03	440	A
USGS	01549700	1985-02-04	420	A
USGS	01549700	1985-02-05	400	A
USGS	01549700	1985-02-06	380	A
USGS	01549700	1985-02-07	360	A
USGS	01549700	1985-02-08	340	A
USGS	01549700	1985-02-09	330	A
USGS	01549700	1985-02-10	330	A
USGS	01549700	1985-02-11	400	A
USGS	01549700	1985-02-12	1000	A
USGS	01549700	1985-02-13	2000	A
USGS	01549700	1985-02-14	2100	A
USGS	01549700	1985-02-15	1800	A
USGS	01549700	1985-02-16	1500	A
USGS	01549700	1985-02-17	1300	A
USGS	01549700	1985-02-18	1200	A
USGS	01549700	1985-02-19	1100	A
USGS	01549700	1985-02-20	1000	A
USGS	01549700	1985-02-21	940	A
USGS	01549700	1985-02-22	920	A
USGS	01549700	1985-02-23	1500	A
USGS	01549700	1985-02-24	6600	A
USGS	01549700	1985-02-25	8160	A
USGS	01549700	1985-02-26	6500	A
USGS	01549700	1985-02-27	4860	A
USGS	01549700	1985-02-28	3550	A
USGS	01549700	1985-03-01	2860	A
USGS	01549700	1985-03-02	2420	A
USGS	01549700	1985-03-03	2020	A
USGS	01549700	1985-03-04	1690	A
USGS	01549700	1985-03-05	1620	A
USGS	01549700	1985-03-06	1700	A
USGS	01549700	1985-03-07	1380	A
USGS	01549700	1985-03-08	1370	A
USGS	01549700	1985-03-09	1570	A
USGS	01549700	1985-03-10	1440	A
USGS	01549700	1985-03-11	1380	A
USGS	01549700	1985-03-12	3500	A
USGS	01549700	1985-03-13	5770	A
USGS	01549700	1985-03-14	4880	A
USGS	01549700	1985-03-15	3790	A
USGS	01549700	1985-03-16	2990	A
USGS	01549700	1985-03-17	2530	A
USGS	01549700	1985-03-18	2080	A
USGS	01549700	1985-03-19	1720	A
USGS	01549700	1985-03-20	1570	A
USGS	01549700	1985-03-21	1400	A
USGS	01549700	1985-03-22	1200	A
USGS	01549700	1985-03-23	1190	A
USGS	01549700	1985-03-24	2010	A
USGS	01549700	1985-03-25	2840	A
USGS	01549700	1985-03-26	2700	A
USGS	01549700	1985-03-27	2560	A
USGS	01549700	1985-03-28	2470	A
USGS	01549700	1985-03-29	2520	A
USGS	01549700	1985-03-30	2500	A
USGS	01549700	1985-03-31	2580	A
USGS	01549700	1985-04-01	5200	A
USGS	01549700	1985-04-02	5260	A
USGS	01549700	1985-04-03	4530	A
USGS	01549700	1985-04-04	3930	A
USGS	01549700	1985-04-05	3230	A
USGS	01549700	1985-04-06	2790	A
USGS	01549700	1985-04-07	2470	A
USGS	01549700	1985-04-08	2220	A
USGS	01549700	1985-04-09	2060	A
USGS	01549700	1985-04-10	1800	A
USGS	01549700	1985-04-11	1640	A
USGS	01549700	1985-04-12	1520	A
USGS	01549700	1985-04-13	1390	A
USGS	01549700	1985-04-14	1290	A
USGS	01549700	1985-04-15	1210	A
USGS	01549700	1985-04-16	1160	A
USGS	01549700	1985-04-17	1080	A
USGS	01549700	1985-04-18	983	A
USGS	01549700	1985-04-19	925	A
USGS	01549700	1985-04-20	898	A
USGS	01549700	1985-04-21	847	A
USGS	01549700	1985-04-22	773	A
USGS	01549700	1985-04-23	729	A
USGS	01549700	1985-04-24	691	A
USGS	01549700	1985-04-25	659	A
USGS	01549700	1985-04-26	649	A
USGS	01549700	1985-04-27	620	A
USGS	01549700	1985-04-28	572	A
USGS	01549700	1985-04-29	554	A
USGS	01549700	1985-04-30	521	A
USGS	01549700	1985-05-01	491	A
USGS	01549700	1985-05-02	490	A
USGS	01549700	1985-05-03	567	A
USGS	01549700	1985-05-04	591	A
USGS	01549700	1985-05-05	528	A
USGS	01549700	1985-05-06	501	A
USGS	01549700	1985-05-07	497	A
USGS	01549700	1985-05-08	542	A
USGS	01549700	1985-05-09	478	A
USGS	01549700	1985-05-10	444	A
USGS	01549700	1985-05-11	422	A
USGS	01549700	1985-05-12	412	A
USGS	01549700	1985-05-13	423	A
USGS	01549700	1985-05-14	435	A
USGS	01549700	1985-05-15	382	A
USGS	01549700	1985-05-16	376	A
USGS	01549700	1985-05-17	385	A
USGS	01549700	1985-05-18	421	A
USGS	01549700	1985-05-19	470	A
USGS	01549700	1985-05-20	410	A
USGS	01549700	1985-05-21	359	A
USGS	01549700	1985-05-22	335	A
USGS	01549700	1985-05-23	318	A
USGS	01549700	1985-05-24	295	A
USGS	01549700	1985-05-25	277	A
USGS	01549700	1985-05-26	265	A
USGS	01549700	1985-05-27	254	A
USGS	01549700	1985-05-28	433	A
USGS	01549700	1985-05-29	915	A
USGS	01549700	1985-05-30	609	A
USGS	01549700	1985-05-31	507	A
USGS	01549700	1985-06-01	2300	A
USGS	01549700	1985-06-02	2070	A
USGS	01549700	1985-06-03	1420	A
USGS	01549700	1985-06-04	1140	A
USGS	01549700	1985-06-05	1020	A
USGS	01549700	1985-06-06	955	A
USGS	01549700	1985-06-07	780	A
USGS	01549700	1985-06-08	671	A
USGS	01549700	1985-06-09	635	A
USGS	01549700	1985-06-10	564	A
USGS	01549700	1985-06-11	491	A
USGS	01549700	1985-06-12	462	A
USGS	01549700	1985-06-13	500	A
USGS	01549700	1985-06-14	485	A
USGS	01549700	1985-06-15	424	A
USGS	01549700	1985-06-16	383	A
USGS	01549700	1985-06-17	383	A
USGS	01549700	1985-06-18	424	A
USGS	01549700	1985-06-19	406	A
USGS	01549700	1985-06-20	362	A
USGS	01549700	1985-06-21	323	A
USGS	01549700	1985-06-22	318	A
USGS	01549700	1985-06-23	315	A
USGS	01549700	1985-06-24	346	A
USGS	01549700	1985-06-25	327	A
USGS	01549700	1985-06-26	284	A
USGS	01549700	1985-06-27	249	A
USGS	01549700	1985-06-28	229	A
USGS	01549700	1985-06-29	233	A
USGS	01549700	1985-06-30	255	A
USGS	01549700	1985-07-01	258	A
USGS	01549700	1985-07-02	240	A
USGS	01549700	1985-07-03	224	A
USGS	01549700	1985-07-04	229	A
USGS	01549700	1985-07-05	241	A
USGS	01549700	1985-07-06	225	A
USGS	01549700	1985-07-07	235	A
USGS	01549700	1985-07-08	266	A
USGS	01549700	1985-07-09	559	A
USGS	01549700	1985-07-10	530	A
USGS	01549700	1985-07-11	456	A
USGS	01549700	1985-07-12	388	A
USGS	01549700	1985-07-13	352	A
USGS	01549700	1985-07-14	342	A
USGS	01549700	1985-07-15	344	A
USGS	01549700	1985-07-16	446	A
USGS	01549700	1985-07-17	473	A
USGS	01549700	1985-07-18	359	A
USGS	01549700	1985-07-19	297	A
USGS	01549700	1985-07-20	262	A
USGS	01549700	1985-07-21	235	A
USGS	01549700	1985-07-22	252	A
USGS	01549700	1985-07-23	505	A
USGS	01549700	1985-07-24	331	A
USGS	01549700	1985-07-25	268	A
USGS	01549700	1985-07-26	251	A
USGS	01549700	1985-07-27	263	A
USGS	01549700	1985-07-28	248	A
USGS	01549700	1985-07-29	215	A
USGS	01549700	1985-07-30	186	A
USGS	01549700	1985-07-31	178	A
USGS	01549700	1985-08-01	226	A
USGS	01549700	1985-08-02	257	A
USGS	01549700	1985-08-03	206	A
USGS	01549700	1985-08-04	175	A
USGS	01549700	1985-08-05	157	A
USGS	01549700	1985-08-06	142	A
USGS	01549700	1985-08-07	143	A
USGS	01549700	1985-08-08	694	A
USGS	01549700	1985-08-09	756	A
USGS	01549700	1985-08-10	453	A
USGS	01549700	1985-08-11	342	A
USGS	01549700	1985-08-12	283	A
USGS	01549700	1985-08-13	252	A
USGS	01549700	1985-08-14	236	A
USGS	01549700	1985-08-15	217	A
USGS	01549700	1985-08-16	214	A
USGS	01549700	1985-08-17	277	A
USGS	01549700	1985-08-18	272	A
USGS	01549700	1985-08-19	204	A
USGS	01549700	1985-08-20	180	A
USGS	01549700	1985-08-21	163	A
USGS	01549700	1985-08-22	154	A
USGS	01549700	1985-08-23	143	A
USGS	01549700	1985-08-24	135	A
USGS	01549700	1985-08-25	139	A
USGS	01549700	1985-08-26	163	A
USGS	01549700	1985-08-27	218	A
USGS	01549700	1985-08-28	208	A
USGS	01549700	1985-08-29	185	A
USGS	01549700	1985-08-30	181	A
USGS	01549700	1985-08-31	289	A
USGS	01549700	1985-09-01	389	A
USGS	01549700	1985-09-02	276	A
USGS	01549700	1985-09-03	248	A
USGS	01549700	1985-09-04	224	A
USGS	01549700	1985-09-05	198	A
USGS	01549700	1985-09-06	182	A
USGS	01549700	1985-09-07	174	A
USGS	01549700	1985-09-08	171	A
USGS	01549700	1985-09-09	468	A
USGS	01549700	1985-09-10	517	A
USGS	01549700	1985-09-11	555	A
USGS	01549700	1985-09-12	440	A
USGS	01549700	1985-09-13	335	A
USGS	01549700	1985-09-14	278	A
USGS	01549700	1985-09-15	247	A
USGS	01549700	1985-09-16	225	A
USGS	01549700	1985-09-17	204	A
USGS	01549700	1985-09-18	189	A
USGS	01549700	1985-09-19	177	A
USGS	01549700	1985-09-20	168	A
USGS	01549700	1985-09-21	162	A
USGS	01549700	1985-09-22	148	A
USGS	01549700	1985-09-23	142	A
USGS	01549700	1985-09-24	136	A
USGS	01549700	1985-09-25	134	A
USGS	01549700	1985-09-26	134	A
USGS	01549700	1985-09-27	141	A
USGS	01549700	1985-09-28	197	A
USGS	01549700	1985-09-29	281	A
USGS	01549700	1985-09-30	201	A
USGS	01549700	1985-10-01	168	A
USGS	01549700	1985-10-02	163	A
USGS	01549700	1985-10-03	167	A
USGS	01549700	1985-10-04	167	A
USGS	01549700	1985-10-05	162	A
USGS	01549700	1985-10-06	148	A
USGS	01549700	1985-10-07	139	A
USGS	01549700	1985-10-08	137	A
USGS	01549700	1985-10-09	134	A
USGS	01549700	1985-10-10	129	A
USGS	01549700	1985-10-11	124	A
USGS	01549700	1985-10-12	123	A
USGS	01549700	1985-10-13	123	A
USGS	01549700	1985-10-14	123	A
USGS	01549700	1985-10-15	124	A
USGS	01549700	1985-10-16	130	A
USGS	01549700	1985-10-17	134	A
USGS	01549700	1985-10-18	136	A
USGS	01549700	1985-10-19	134	A
USGS	01549700	1985-10-20	134	A
USGS	01549700	1985-10-21	137	A
USGS	01549700	1985-10-22	145	A
USGS	01549700	1985-10-23	146	A
USGS	01549700	1985-10-24	146	A
USGS	01549700	1985-10-25	154	A
USGS	01549700	1985-10-26	239	A
USGS	01549700	1985-10-27	252	A
USGS	01549700	1985-10-28	210	A
USGS	01549700	1985-10-29	205	A
USGS	01549700	1985-10-30	196	A
USGS	01549700	1985-10-31	195	A
USGS	01549700	1985-11-01	188	A
USGS	01549700	1985-11-02	181	A
USGS	01549700	1985-11-03	178	A
USGS	01549700	1985-11-04	273	A
USGS	01549700	1985-11-05	911	A
USGS	01549700	1985-11-06	1220	A
USGS	01549700	1985-11-07	1180	A
USGS	01549700	1985-11-08	1030	A
USGS	01549700	1985-11-09	898	A
USGS	01549700	1985-11-10	783	A
USGS	01549700	1985-11-11	911	A
USGS	01549700	1985-11-12	1550	A
USGS	01549700	1985-11-13	2670	A
USGS	01549700	1985-11-14	2770	A
USGS	01549700	1985-11-15	3470	A
USGS	01549700	1985-11-16	3360	A
USGS	01549700	1985-11-17	8450	A
USGS	01549700	1985-11-18	6340	A
USGS	01549700	1985-11-19	4610	A
USGS	01549700	1985-11-20	3410	A
USGS	01549700	1985-11-21	2590	A
USGS	01549700	1985-11-22	2050	A
USGS	01549700	1985-11-23	1750	A
USGS	01549700	1985-11-24	1490	A
USGS	01549700	1985-11-25	1280	A
USGS	01549700	1985-11-26	1230	A
USGS	01549700	1985-11-27	2630	A
USGS	01549700	1985-11-28	4340	A
USGS	01549700	1985-11-29	5270	A
USGS	01549700	1985-11-30	4520	A
USGS	01549700	1985-12-01	4340	A
USGS	01549700	1985-12-02	6200	A
USGS	01549700	1985-12-03	6070	A
USGS	01549700	1985-12-04	4650	A
USGS	01549700	1985-12-05	3580	A
USGS	01549700	1985-12-06	2930	A
USGS	01549700	1985-12-07	2380	A
USGS	01549700	1985-12-08	1970	A
USGS	01549700	1985-12-09	1710	A
USGS	01549700	1985-12-10	1510	A
USGS	01549700	1985-12-11	1420	A
USGS	01549700	1985-12-12	1840	A
USGS	01549700	1985-12-13	1890	A
USGS	01549700	1985-12-14	1900	A
USGS	01549700	1985-12-15	1740	A
USGS	01549700	1985-12-16	1620	A
USGS	01549700	1985-12-17	1530	A
USGS	01549700	1985-12-18	1250	A:e
USGS	01549700	1985-12-19	1150	A:e
USGS	01549700	1985-12-20	840	A:e
USGS	01549700	1985-12-21	860	A:e
USGS	01549700	1985-12-22	880	A:e
USGS	01549700	1985-12-23	910	A:e
USGS	01549700	1985-12-24	960	A:e
USGS	01549700	1985-12-25	800	A:e
USGS	01549700	1985-12-26	660	A:e
USGS	01549700	1985-12-27	620	A:e
USGS	01549700	1985-12-28	660	A:e
USGS	01549700	1985-12-29	600	A:e
USGS	01549700	1985-12-30	540	A:e
USGS	01549700	1985-12-31	480	A:e
USGS	01549700	1986-01-01	450	A:e
USGS	01549700	1986-01-02	460	A:e
USGS	01549700	1986-01-03	490	A:e
USGS	01549700	1986-01-04	500	A:e
USGS	01549700	1986-01-05	490	A:e
USGS	01549700	1986-01-06	450	A:e
USGS	01549700	1986-01-07	400	A:e
USGS	01549700	1986-01-08	350	A:e
USGS	01549700	1986-01-09	320	A:e
USGS	01549700	1986-01-10	370	A:e
USGS	01549700	1986-01-11	400	A:e
USGS	01549700	1986-01-12	450	A:e
USGS	01549700	1986-01-13	440	A:e
USGS	01549700	1986-01-14	370	A:e
USGS	01549700	1986-01-15	300	A:e
USGS	01549700	1986-01-16	260	A:e
USGS	01549700	1986-01-17	270	A:e
USGS	01549700	1986-01-18	400	A:e
USGS	01549700	1986-01-19	600	A:e
USGS	01549700	1986-01-20	5000	A:e
USGS	01549700	1986-01-21	10000	A:e
USGS	01549700	1986-01-22	5900	A:e
USGS	01549700	1986-01-23	4200	A:e
USGS	01549700	1986-01-24	3400	A:e
USGS	01549700	1986-01-25	2600	A:e
USGS	01549700	1986-01-26	2200	A:e
USGS	01549700	1986-01-27	1800	A:e
USGS	01549700	1986-01-28	1500	A:e
USGS	01549700	1986-01-29	1200	A:e
USGS	01549700	1986-01-30	1000	A:e
USGS	01549700	1986-01-31	900	A:e
USGS	01549700	1986-02-01	1000	A:e
USGS	01549700	1986-02-02	1300	A:e
USGS	01549700	1986-02-03	1400	A:e
USGS	01549700	1986-02-04	1200	A:e
USGS	01549700	1986-02-05	1100	A:e
USGS	01549700	1986-02-06	1400	A:e
USGS	01549700	1986-02-07	1400	A:e
USGS	01549700	1986-02-08	1200	A:e
USGS	01549700	1986-02-09	1100	A:e
USGS	01549700	1986-02-10	1000	A:e
USGS	01549700	1986-02-11	900	A:e
USGS	01549700	1986-02-12	820	A:e
USGS	01549700	1986-02-13	760	A:e
USGS	01549700	1986-02-14	700	A:e
USGS	01549700	1986-02-15	640	A:e
USGS	01549700	1986-02-16	600	A:e
USGS	01549700	1986-02-17	700	A:e
USGS	01549700	1986-02-18	900	A:e
USGS	01549700	1986-02-19	1400	A:e
USGS	01549700	1986-02-20	2600	A:e
USGS	01549700	1986-02-21	4000	A:e
USGS	01549700	1986-02-22	5000	A:e
USGS	01549700	1986-02-23	4170	A
USGS	01549700	1986-02-24	3350	A
USGS	01549700	1986-02-25	2750	A
USGS	01549700	1986-02-26	2210	A
USGS	01549700	1986-02-27	2000	A
USGS	01549700	1986-02-28	1670	A
USGS	01549700	1986-03-01	1530	A
USGS	01549700	1986-03-02	1350	A
USGS	01549700	1986-03-03	1270	A
USGS	01549700	1986-03-04	1200	A
USGS	01549700	1986-03-05	1100	A
USGS	01549700	1986-03-06	1060	A
USGS	01549700	1986-03-07	920	A:e
USGS	01549700	1986-03-08	740	A:e
USGS	01549700	1986-03-09	790	A:e
USGS	01549700	1986-03-10	911	A
USGS	01549700	1986-03-11	5300	A
USGS	01549700	1986-03-12	5620	A
USGS	01549700	1986-03-13	4660	A
USGS	01549700	1986-03-14	5220	A
USGS	01549700	1986-03-15	17200	A
USGS	01549700	1986-03-16	14700	A
USGS	01549700	1986-03-17	9900	A
USGS	01549700	1986-03-18	7190	A
USGS	01549700	1986-03-19	5290	A
USGS	01549700	1986-03-20	4760	A
USGS	01549700	1986-03-21	3710	A
USGS	01549700	1986-03-22	3130	A
USGS	01549700	1986-03-23	2710	A
USGS	01549700	1986-03-24	2310	A
USGS	01549700	1986-03-25	1940	A
USGS	01549700	1986-03-26	1730	A
USGS	01549700	1986-03-27	1570	A
USGS	01549700	1986-03-28	1460	A
USGS	01549700	1986-03-29	1340	A
USGS	01549700	1986-03-30	1240	A
USGS	01549700	1986-03-31	1160	A
USGS	01549700	1986-04-01	1100	A
USGS	01549700	1986-04-02	1010	A
USGS	01549700	1986-04-03	950	A
USGS	01549700	1986-04-04	889	A
USGS	01549700	1986-04-05	862	A
USGS	01549700	1986-04-06	981	A
USGS	01549700	1986-04-07	1330	A
USGS	01549700	1986-04-08	1370	A
USGS	01549700	1986-04-09	1310	A
USGS	01549700	1986-04-10	1300	A
USGS	01549700	1986-04-11	1300	A
USGS	01549700	1986-04-12	1260	A
USGS	01549700	1986-04-13	1170	A
USGS	01549700	1986-04-14	1060	A
USGS	01549700	1986-04-15	979	A
USGS	01549700	1986-04-16	2120	A
USGS	01549700	1986-04-17	10300	A
USGS	01549700	1986-04-18	10500	A
USGS	01549700	1986-04-19	7780	A
USGS	01549700	1986-04-20	5210	A
USGS	01549700	1986-04-21	3920	A
USGS	01549700	1986-04-22	3150	A
USGS	01549700	1986-04-23	2470	A
USGS	01549700	1986-04-24	2030	A
USGS	01549700	1986-04-25	1760	A
USGS	01549700	1986-04-26	1590	A
USGS	01549700	1986-04-27	1460	A
USGS	01549700	1986-04-28	1340	A
USGS	01549700	1986-04-29	1230	A
USGS	01549700	1986-04-30	1130	A
USGS	01549700	1986-05-01	1040	A
USGS	01549700	1986-05-02	988	A
USGS	01549700	1986-05-03	897	A
USGS	01549700	1986-05-04	853	A
USGS	01549700	1986-05-05	799	A
USGS	01549700	1986-05-06	748	A
USGS	01549700	1986-05-07	716	A
USGS	01549700	1986-05-08	653	A
